true,pred
4.980468750000000000e-02,7.549315690994262695e-02
1.806640625000000000e-01,1.571923494338989258e-01
1.894531250000000000e-01,2.036305069923400879e-01
4.218750000000000000e-01,3.448817133903503418e-01
3.808593750000000000e-02,4.739779233932495117e-02
1.777343750000000000e-01,1.498420238494873047e-01
1.777343750000000000e-01,2.089732885360717773e-01
1.425781250000000000e-01,1.241421103477478027e-01
1.250000000000000000e-01,9.781563282012939453e-02
1.494140625000000000e-01,1.030664443969726562e-01
1.474609375000000000e-01,6.376802921295166016e-02
1.230468750000000000e-01,1.403700113296508789e-01
1.103515625000000000e-01,1.434532403945922852e-01
1.171875000000000000e-01,5.857270956039428711e-02
1.269531250000000000e-01,1.160342693328857422e-01
8.789062500000000000e-02,5.911523103713989258e-02
1.777343750000000000e-01,1.289060115814208984e-01
2.636718750000000000e-01,2.305805385112762451e-01
1.992187500000000000e-01,1.339212805032730103e-01
1.425781250000000000e-01,1.641098260879516602e-01
6.152343750000000000e-02,6.938934326171875000e-02
1.376953125000000000e-01,5.803549289703369141e-02
3.798828125000000000e-01,2.786117792129516602e-01
5.957031250000000000e-02,5.270946025848388672e-02
6.640625000000000000e-02,8.636346459388732910e-02
8.593750000000000000e-02,9.176409244537353516e-02
5.859375000000000000e-02,7.804918289184570312e-02
1.416015625000000000e-01,1.037571430206298828e-01
8.984375000000000000e-02,8.931851387023925781e-02
7.714843750000000000e-02,8.362710475921630859e-02
8.886718750000000000e-02,9.699624776840209961e-02
2.802734375000000000e-01,1.223362088203430176e-01
1.132812500000000000e-01,1.109589636325836182e-01
7.519531250000000000e-02,6.629204750061035156e-02
1.533203125000000000e-01,1.736032366752624512e-01
2.119140625000000000e-01,2.728372216224670410e-01
2.041015625000000000e-01,1.362143754959106445e-01
9.082031250000000000e-02,1.359047293663024902e-01
1.679687500000000000e-01,1.524068117141723633e-01
1.650390625000000000e-01,1.423444747924804688e-01
6.445312500000000000e-02,9.287798404693603516e-02
9.863281250000000000e-02,1.305972933769226074e-01
5.273437500000000000e-02,6.653857231140136719e-02
6.738281250000000000e-02,6.514894962310791016e-02
1.015625000000000000e-01,6.342196464538574219e-02
1.250000000000000000e-01,1.108279824256896973e-01
8.300781250000000000e-02,7.623088359832763672e-02
2.832031250000000000e-01,2.395911216735839844e-01
1.455078125000000000e-01,6.616413593292236328e-02
5.957031250000000000e-02,7.575571537017822266e-02
8.984375000000000000e-02,5.905014276504516602e-02
7.226562500000000000e-02,8.385896682739257812e-02
8.300781250000000000e-02,6.836616992950439453e-02
1.533203125000000000e-01,1.663302779197692871e-01
1.708984375000000000e-01,1.167892217636108398e-01
1.240234375000000000e-01,8.960801362991333008e-02
7.519531250000000000e-02,6.915616989135742188e-02
1.093750000000000000e-01,1.056643128395080566e-01
1.445312500000000000e-01,1.308717131614685059e-01
6.738281250000000000e-02,9.324860572814941406e-02
1.005859375000000000e-01,1.024125516414642334e-01
6.835937500000000000e-02,1.367382407188415527e-01
6.835937500000000000e-02,5.881810188293457031e-02
7.226562500000000000e-02,1.154682040214538574e-01
9.667968750000000000e-02,9.020173549652099609e-02
1.347656250000000000e-01,1.175574660301208496e-01
7.226562500000000000e-02,5.751621723175048828e-02
9.960937500000000000e-02,6.941711902618408203e-02
9.082031250000000000e-02,1.087815165519714355e-01
7.617187500000000000e-02,8.658200502395629883e-02
2.705078125000000000e-01,2.309346199035644531e-01
9.277343750000000000e-02,6.698203086853027344e-02
2.705078125000000000e-01,3.273761272430419922e-01
1.591796875000000000e-01,1.072246432304382324e-01
1.162109375000000000e-01,1.212413907051086426e-01
7.617187500000000000e-02,7.672023773193359375e-02
1.347656250000000000e-01,1.359045803546905518e-01
3.554687500000000000e-01,3.013351559638977051e-01
2.060546875000000000e-01,2.384968400001525879e-01
1.279296875000000000e-01,7.443964481353759766e-02
8.984375000000000000e-02,1.329901218414306641e-01
1.826171875000000000e-01,1.880601048469543457e-01
1.562500000000000000e-01,7.087230682373046875e-02
1.337890625000000000e-01,1.856628656387329102e-01
2.949218750000000000e-01,2.767563462257385254e-01
7.031250000000000000e-02,7.069730758666992188e-02
6.542968750000000000e-02,6.201010942459106445e-02
6.347656250000000000e-02,8.301222324371337891e-02
6.054687500000000000e-02,7.286536693572998047e-02
6.835937500000000000e-02,4.565966129302978516e-02
9.570312500000000000e-02,1.694124937057495117e-01
5.468750000000000000e-02,7.481992244720458984e-02
2.070312500000000000e-01,2.109752893447875977e-01
1.699218750000000000e-01,3.007641434669494629e-01
7.324218750000000000e-02,8.931005001068115234e-02
4.589843750000000000e-02,3.090512752532958984e-02
1.035156250000000000e-01,6.530117988586425781e-02
2.412109375000000000e-01,1.782517880201339722e-01
8.398437500000000000e-02,1.687600016593933105e-01
1.445312500000000000e-01,7.995797693729400635e-02
8.593750000000000000e-02,4.416805505752563477e-02
1.845703125000000000e-01,1.137863993644714355e-01
6.933593750000000000e-02,7.492116093635559082e-02
7.812500000000000000e-02,9.185934066772460938e-02
6.933593750000000000e-02,7.795882225036621094e-02
1.406250000000000000e-01,8.367961645126342773e-02
1.250000000000000000e-01,8.319878578186035156e-02
1.806640625000000000e-01,1.981272697448730469e-01
8.691406250000000000e-02,8.311671018600463867e-02
1.816406250000000000e-01,1.979265213012695312e-01
5.078125000000000000e-02,7.221108675003051758e-02
1.025390625000000000e-01,1.217250823974609375e-01
7.421875000000000000e-02,6.418097019195556641e-02
5.957031250000000000e-02,7.688033580780029297e-02
7.617187500000000000e-02,9.812378883361816406e-02
9.667968750000000000e-02,5.986022949218750000e-02
7.812500000000000000e-02,9.210762381553649902e-02
2.265625000000000000e-01,1.236487627029418945e-01
1.230468750000000000e-01,1.061487197875976562e-01
5.957031250000000000e-02,8.316385746002197266e-02
1.367187500000000000e-01,1.335124969482421875e-01
7.617187500000000000e-02,7.300025224685668945e-02
1.611328125000000000e-01,1.289653778076171875e-01
1.894531250000000000e-01,1.876332759857177734e-01
2.324218750000000000e-01,2.162082195281982422e-01
7.812500000000000000e-02,9.133577346801757812e-02
7.519531250000000000e-02,9.723692387342453003e-02
9.863281250000000000e-02,7.971316576004028320e-02
2.636718750000000000e-02,9.953767061233520508e-02
3.242187500000000000e-01,1.723081469535827637e-01
8.886718750000000000e-02,9.738087654113769531e-02
8.886718750000000000e-02,1.201885938644409180e-01
1.318359375000000000e-01,1.596512794494628906e-01
7.324218750000000000e-02,1.271762847900390625e-01
2.207031250000000000e-01,1.521763801574707031e-01
5.957031250000000000e-02,5.190312862396240234e-02
4.589843750000000000e-02,2.445530891418457031e-02
4.492187500000000000e-02,8.083224296569824219e-02
9.667968750000000000e-02,1.171063184738159180e-01
7.324218750000000000e-02,1.456704139709472656e-01
6.347656250000000000e-02,1.255726814270019531e-01
6.152343750000000000e-02,7.344686985015869141e-02
1.875000000000000000e-01,1.587106585502624512e-01
2.138671875000000000e-01,1.874448060989379883e-01
2.910156250000000000e-01,1.934844255447387695e-01
3.593750000000000000e-01,3.424592912197113037e-01
2.255859375000000000e-01,8.993104100227355957e-02
1.083984375000000000e-01,1.209871768951416016e-01
8.691406250000000000e-02,5.917668342590332031e-02
1.054687500000000000e-01,1.655625700950622559e-01
7.714843750000000000e-02,7.675385475158691406e-02
7.031250000000000000e-02,4.180535674095153809e-02
1.953125000000000000e-02,8.087164163589477539e-02
1.630859375000000000e-01,1.135787367820739746e-01
4.003906250000000000e-02,5.276602506637573242e-02
7.714843750000000000e-02,1.007131338119506836e-01
1.347656250000000000e-01,1.300572156906127930e-01
1.064453125000000000e-01,1.208472847938537598e-01
9.960937500000000000e-02,1.172852516174316406e-01
8.007812500000000000e-02,1.031557321548461914e-01
1.894531250000000000e-01,2.217536270618438721e-01
6.347656250000000000e-02,8.598369359970092773e-02
7.226562500000000000e-02,8.914697170257568359e-02
2.216796875000000000e-01,2.252444326877593994e-01
6.250000000000000000e-02,5.953836441040039062e-02
1.962890625000000000e-01,1.576309800148010254e-01
1.328125000000000000e-01,1.446529626846313477e-01
5.273437500000000000e-02,7.577979564666748047e-02
2.070312500000000000e-01,1.426107287406921387e-01
1.894531250000000000e-01,1.547365188598632812e-01
2.861328125000000000e-01,1.885026693344116211e-01
7.617187500000000000e-02,4.830467700958251953e-02
5.371093750000000000e-02,7.465821504592895508e-02
5.859375000000000000e-02,1.274486184120178223e-01
1.455078125000000000e-01,1.410409808158874512e-01
3.222656250000000000e-01,3.360882401466369629e-01
4.687500000000000000e-02,7.756769657135009766e-02
7.421875000000000000e-02,6.217402219772338867e-02
1.552734375000000000e-01,1.681926846504211426e-01
3.222656250000000000e-02,9.452652931213378906e-02
4.882812500000000000e-02,3.762960433959960938e-02
1.875000000000000000e-01,1.873610019683837891e-01
3.613281250000000000e-02,4.703569412231445312e-02
2.998046875000000000e-01,1.837592422962188721e-01
1.572265625000000000e-01,1.572472751140594482e-01
1.562500000000000000e-01,6.163197755813598633e-02
1.640625000000000000e-01,9.222435951232910156e-02
1.357421875000000000e-01,1.438368558883666992e-01
1.855468750000000000e-01,4.432022571563720703e-02
4.394531250000000000e-02,5.240297317504882812e-02
1.464843750000000000e-01,1.412169039249420166e-01
1.552734375000000000e-01,1.517336964607238770e-01
3.808593750000000000e-02,3.292059898376464844e-02
2.519531250000000000e-01,2.134218811988830566e-01
1.015625000000000000e-01,1.206331253051757812e-01
2.587890625000000000e-01,1.694935560226440430e-01
9.082031250000000000e-02,5.268871784210205078e-02
1.455078125000000000e-01,1.505025029182434082e-01
1.572265625000000000e-01,1.236569881439208984e-01
2.636718750000000000e-01,2.068811655044555664e-01
1.757812500000000000e-01,1.150478124618530273e-01
1.162109375000000000e-01,8.460229635238647461e-02
8.984375000000000000e-02,7.763141393661499023e-02
9.960937500000000000e-02,8.933436870574951172e-02
9.277343750000000000e-02,8.188199996948242188e-02
5.468750000000000000e-02,3.275907039642333984e-02
1.162109375000000000e-01,1.167493164539337158e-01
1.191406250000000000e-01,5.917537212371826172e-02
5.566406250000000000e-02,6.467731297016143799e-02
2.382812500000000000e-01,2.296918630599975586e-01
1.650390625000000000e-01,1.710358262062072754e-01
1.601562500000000000e-01,1.555600166320800781e-01
2.138671875000000000e-01,1.978055238723754883e-01
6.054687500000000000e-02,6.849312782287597656e-02
1.474609375000000000e-01,1.538798809051513672e-01
4.492187500000000000e-02,5.132961273193359375e-02
9.179687500000000000e-02,1.562957167625427246e-01
1.884765625000000000e-01,1.678369641304016113e-01
6.835937500000000000e-02,7.241487503051757812e-02
1.523437500000000000e-01,1.503930091857910156e-01
1.337890625000000000e-01,1.046769618988037109e-01
6.054687500000000000e-02,5.934315919876098633e-02
1.953125000000000000e-01,1.137721538543701172e-01
6.445312500000000000e-02,8.313643932342529297e-02
6.054687500000000000e-02,7.418849319219589233e-02
6.738281250000000000e-02,6.878024339675903320e-02
2.148437500000000000e-01,1.221171021461486816e-01
1.982421875000000000e-01,1.433236002922058105e-01
1.191406250000000000e-01,9.151834249496459961e-02
1.484375000000000000e-01,8.802294731140136719e-02
1.914062500000000000e-01,1.016005873680114746e-01
4.296875000000000000e-02,4.323074221611022949e-02
8.984375000000000000e-02,6.568109989166259766e-02
6.835937500000000000e-02,1.103969812393188477e-01
6.347656250000000000e-02,9.937438368797302246e-02
7.910156250000000000e-02,7.872211933135986328e-02
2.099609375000000000e-01,3.120439648628234863e-01
6.054687500000000000e-02,5.027090013027191162e-02
1.171875000000000000e-01,9.617143869400024414e-02
1.181640625000000000e-01,1.126003861427307129e-01
1.738281250000000000e-01,1.077220439910888672e-01
6.542968750000000000e-02,1.223344802856445312e-01
8.886718750000000000e-02,3.598076105117797852e-02
6.835937500000000000e-02,8.011376857757568359e-02
9.472656250000000000e-02,1.075015068054199219e-01
2.001953125000000000e-01,2.243034839630126953e-01
6.640625000000000000e-02,7.182547450065612793e-02
7.128906250000000000e-02,6.039243936538696289e-02
1.123046875000000000e-01,9.328812360763549805e-02
6.640625000000000000e-02,7.402431964874267578e-02
2.392578125000000000e-01,2.252738475799560547e-01
1.035156250000000000e-01,1.058848649263381958e-01
1.162109375000000000e-01,5.408096313476562500e-02
5.273437500000000000e-02,9.007155895233154297e-02
2.412109375000000000e-01,2.390206456184387207e-01
1.513671875000000000e-01,1.977366209030151367e-01
8.300781250000000000e-02,6.665551662445068359e-02
6.250000000000000000e-02,9.473153948783874512e-02
1.777343750000000000e-01,1.494209766387939453e-01
1.660156250000000000e-01,1.080960035324096680e-01
7.617187500000000000e-02,7.815343141555786133e-02
5.175781250000000000e-02,6.541860103607177734e-02
3.925781250000000000e-01,3.415364623069763184e-01
1.503906250000000000e-01,7.807838916778564453e-02
2.216796875000000000e-01,2.284109592437744141e-01
1.298828125000000000e-01,1.483091711997985840e-01
9.667968750000000000e-02,1.946319490671157837e-01
9.960937500000000000e-02,1.439384222030639648e-01
5.859375000000000000e-02,3.952741622924804688e-02
2.187500000000000000e-01,1.960242986679077148e-01
1.640625000000000000e-01,9.988081455230712891e-02
2.548828125000000000e-01,2.621660828590393066e-01
9.960937500000000000e-02,1.007693409919738770e-01
8.105468750000000000e-02,1.010000109672546387e-01
1.923828125000000000e-01,2.318395376205444336e-01
5.566406250000000000e-02,7.023441791534423828e-02
2.246093750000000000e-01,2.053509950637817383e-01
2.578125000000000000e-01,2.097251415252685547e-01
6.054687500000000000e-02,7.925981283187866211e-02
1.718750000000000000e-01,1.308838725090026855e-01
1.503906250000000000e-01,1.214874386787414551e-01
1.953125000000000000e-01,1.665483713150024414e-01
2.353515625000000000e-01,2.478313446044921875e-01
9.179687500000000000e-02,9.898060560226440430e-02
1.298828125000000000e-01,7.472002506256103516e-02
1.113281250000000000e-01,9.646004438400268555e-02
1.171875000000000000e-01,1.411218643188476562e-01
2.353515625000000000e-01,1.596676707267761230e-01
8.691406250000000000e-02,8.955574035644531250e-02
6.445312500000000000e-02,8.954191207885742188e-02
8.300781250000000000e-02,7.668453454971313477e-02
8.007812500000000000e-02,1.198930740356445312e-01
7.421875000000000000e-02,1.074707508087158203e-01
8.105468750000000000e-02,7.648909091949462891e-02
9.472656250000000000e-02,7.652527093887329102e-02
1.621093750000000000e-01,1.415992975234985352e-01
1.777343750000000000e-01,2.206478714942932129e-01
6.738281250000000000e-02,1.418402194976806641e-01
2.119140625000000000e-01,1.427655816078186035e-01
7.714843750000000000e-02,1.309685111045837402e-01
1.025390625000000000e-01,5.577439069747924805e-02
1.679687500000000000e-01,1.140631139278411865e-01
1.640625000000000000e-01,9.150829911231994629e-02
1.884765625000000000e-01,2.236407995223999023e-01
2.519531250000000000e-01,2.076979279518127441e-01
2.285156250000000000e-01,3.450165987014770508e-01
1.347656250000000000e-01,2.029213011264801025e-01
8.007812500000000000e-02,1.330172121524810791e-01
1.865234375000000000e-01,7.916989922523498535e-02
7.519531250000000000e-02,6.913673877716064453e-02
1.474609375000000000e-01,1.301246881484985352e-01
8.593750000000000000e-02,1.220371723175048828e-01
1.259765625000000000e-01,2.128463983535766602e-01
1.230468750000000000e-01,1.718295514583587646e-01
6.054687500000000000e-02,1.020909547805786133e-01
1.025390625000000000e-01,6.035810708999633789e-02
5.957031250000000000e-02,5.665150284767150879e-02
7.910156250000000000e-02,6.119680404663085938e-02
1.972656250000000000e-01,1.295765638351440430e-01
1.953125000000000000e-01,1.083384752273559570e-01
5.761718750000000000e-02,6.586587429046630859e-02
9.082031250000000000e-02,1.379006505012512207e-01
1.777343750000000000e-01,1.736362576484680176e-01
8.300781250000000000e-02,4.381573200225830078e-02
1.142578125000000000e-01,8.585816621780395508e-02
1.474609375000000000e-01,7.583552598953247070e-02
2.568359375000000000e-01,2.373798489570617676e-01
9.570312500000000000e-02,8.727693557739257812e-02
1.318359375000000000e-01,7.997465133666992188e-02
9.082031250000000000e-02,7.466244697570800781e-02
2.070312500000000000e-01,2.856042981147766113e-01
1.152343750000000000e-01,4.779767990112304688e-02
1.123046875000000000e-01,8.862078189849853516e-02
6.542968750000000000e-02,5.815541744232177734e-02
1.015625000000000000e-01,7.783627510070800781e-02
1.113281250000000000e-01,1.226709485054016113e-01
1.113281250000000000e-01,8.669960498809814453e-02
8.007812500000000000e-02,7.009430229663848877e-02
5.957031250000000000e-02,8.611291646957397461e-02
5.859375000000000000e-02,7.665359973907470703e-02
3.222656250000000000e-02,5.123102664947509766e-02
7.128906250000000000e-02,1.286772489547729492e-01
3.095703125000000000e-01,2.631330490112304688e-01
3.242187500000000000e-01,2.293167710304260254e-01
1.865234375000000000e-01,1.631023883819580078e-01
1.699218750000000000e-01,1.002394556999206543e-01
1.191406250000000000e-01,1.176948547363281250e-01
1.132812500000000000e-01,8.353447914123535156e-02
1.621093750000000000e-01,1.063604950904846191e-01
1.562500000000000000e-01,1.373420357704162598e-01
5.371093750000000000e-02,1.176726222038269043e-01
1.005859375000000000e-01,7.225358486175537109e-02
5.664062500000000000e-02,5.983448028564453125e-02
8.496093750000000000e-02,7.766544818878173828e-02
6.738281250000000000e-02,8.887922763824462891e-02
1.357421875000000000e-01,8.109116554260253906e-02
8.691406250000000000e-02,1.177912950515747070e-01
2.509765625000000000e-01,1.121109724044799805e-01
1.298828125000000000e-01,7.684427499771118164e-02
5.566406250000000000e-02,1.251214146614074707e-01
1.474609375000000000e-01,1.191571950912475586e-01
1.240234375000000000e-01,1.115724444389343262e-01
7.910156250000000000e-02,8.081537485122680664e-02
5.371093750000000000e-02,7.292604446411132812e-02
5.273437500000000000e-02,9.534335136413574219e-02
4.882812500000000000e-02,8.341574668884277344e-02
1.552734375000000000e-01,7.321429252624511719e-02
2.978515625000000000e-01,2.810565233230590820e-01
9.375000000000000000e-02,1.538311243057250977e-01
5.078125000000000000e-02,8.842504024505615234e-02
2.285156250000000000e-01,1.729255318641662598e-01
1.035156250000000000e-01,1.644496917724609375e-01
1.523437500000000000e-01,4.500152915716171265e-02
8.105468750000000000e-02,6.484621763229370117e-02
4.980468750000000000e-02,9.029579162597656250e-02
4.882812500000000000e-02,7.227623462677001953e-02
5.761718750000000000e-02,6.136482954025268555e-02
1.210937500000000000e-01,2.070123553276062012e-01
1.474609375000000000e-01,1.268624067306518555e-01
1.416015625000000000e-01,6.191176176071166992e-02
8.886718750000000000e-02,6.817841529846191406e-02
1.445312500000000000e-01,8.130598068237304688e-02
6.250000000000000000e-02,1.375324130058288574e-01
1.601562500000000000e-01,1.787979602813720703e-01
1.005859375000000000e-01,1.117721796035766602e-01
3.076171875000000000e-01,2.278004884719848633e-01
9.765625000000000000e-02,6.755208969116210938e-02
6.250000000000000000e-02,5.785864591598510742e-02
2.070312500000000000e-01,1.861274242401123047e-01
2.265625000000000000e-01,2.181955575942993164e-01
1.298828125000000000e-01,1.776481866836547852e-01
7.519531250000000000e-02,4.234027862548828125e-02
8.496093750000000000e-02,1.515684127807617188e-01
1.601562500000000000e-01,1.216347217559814453e-01
7.324218750000000000e-02,1.059420108795166016e-01
1.982421875000000000e-01,2.573532462120056152e-01
1.240234375000000000e-01,5.251598358154296875e-02
8.886718750000000000e-02,1.181214451789855957e-01
6.738281250000000000e-02,8.454334735870361328e-02
4.589843750000000000e-02,7.839226722717285156e-02
6.738281250000000000e-02,1.114954352378845215e-01
5.078125000000000000e-02,3.591406345367431641e-02
1.054687500000000000e-01,9.546178579330444336e-02
7.031250000000000000e-02,4.757624864578247070e-02
5.371093750000000000e-02,9.142613410949707031e-02
8.007812500000000000e-02,6.746333837509155273e-02
4.980468750000000000e-02,8.270418643951416016e-02
3.906250000000000000e-02,5.530315637588500977e-02
2.343750000000000000e-01,2.065243721008300781e-01
8.496093750000000000e-02,5.549079179763793945e-02
1.455078125000000000e-01,1.461484432220458984e-01
9.082031250000000000e-02,6.625983119010925293e-02
3.808593750000000000e-02,4.464131593704223633e-02
1.259765625000000000e-01,1.638734340667724609e-01
9.960937500000000000e-02,7.965779304504394531e-02
8.398437500000000000e-02,4.265880584716796875e-02
4.882812500000000000e-02,7.751762866973876953e-02
1.445312500000000000e-01,8.714079856872558594e-02
5.566406250000000000e-02,5.058711767196655273e-02
3.027343750000000000e-01,2.325259447097778320e-01
1.826171875000000000e-01,2.129136919975280762e-01
2.216796875000000000e-01,2.116769850254058838e-01
1.259765625000000000e-01,1.575231552124023438e-01
1.064453125000000000e-01,1.173684000968933105e-01
1.171875000000000000e-01,1.427314281463623047e-01
1.210937500000000000e-01,2.029651403427124023e-01
8.886718750000000000e-02,1.470880508422851562e-01
1.708984375000000000e-01,1.814795732498168945e-01
2.187500000000000000e-01,1.936296075582504272e-01
1.142578125000000000e-01,1.115157604217529297e-01
6.933593750000000000e-02,1.010917425155639648e-01
1.416015625000000000e-01,1.088156700134277344e-01
6.640625000000000000e-02,6.846803426742553711e-02
1.230468750000000000e-01,7.591974735260009766e-02
2.714843750000000000e-01,2.102887630462646484e-01
7.910156250000000000e-02,5.787324905395507812e-02
6.054687500000000000e-02,5.886185169219970703e-02
6.152343750000000000e-02,8.702403306961059570e-02
3.662109375000000000e-01,3.179683089256286621e-01
1.201171875000000000e-01,6.543028354644775391e-02
2.626953125000000000e-01,2.604802846908569336e-01
1.357421875000000000e-01,6.638717651367187500e-02
7.128906250000000000e-02,5.624461174011230469e-02
1.005859375000000000e-01,1.001023054122924805e-01
2.236328125000000000e-01,2.259471416473388672e-01
8.984375000000000000e-02,6.875607371330261230e-02
9.375000000000000000e-02,7.916930317878723145e-02
5.175781250000000000e-02,1.069309711456298828e-01
1.855468750000000000e-01,1.650670468807220459e-01
9.667968750000000000e-02,1.517508029937744141e-01
6.640625000000000000e-02,7.923305034637451172e-02
2.851562500000000000e-01,3.201676607131958008e-01
1.357421875000000000e-01,9.143590927124023438e-02
1.289062500000000000e-01,1.881462633609771729e-01
1.982421875000000000e-01,1.400002837181091309e-01
2.812500000000000000e-01,1.948205828666687012e-01
6.542968750000000000e-02,1.157100498676300049e-01
3.564453125000000000e-01,1.566371917724609375e-01
5.371093750000000000e-02,6.575760245323181152e-02
1.757812500000000000e-01,1.509904265403747559e-01
5.273437500000000000e-02,4.277455806732177734e-02
1.025390625000000000e-01,1.222865581512451172e-01
2.871093750000000000e-01,1.992256045341491699e-01
1.630859375000000000e-01,1.111564636230468750e-01
5.957031250000000000e-02,7.746899127960205078e-02
8.593750000000000000e-02,9.027510881423950195e-02
3.496093750000000000e-01,3.095371723175048828e-01
1.669921875000000000e-01,1.600341200828552246e-01
1.503906250000000000e-01,1.780381053686141968e-01
1.445312500000000000e-01,9.881058335304260254e-02
1.464843750000000000e-01,1.406725347042083740e-01
8.300781250000000000e-02,1.003437638282775879e-01
1.230468750000000000e-01,8.547842502593994141e-02
2.050781250000000000e-01,2.195345163345336914e-01
1.337890625000000000e-01,5.623650550842285156e-02
9.765625000000000000e-02,6.378206610679626465e-02
9.375000000000000000e-02,8.677417039871215820e-02
1.191406250000000000e-01,1.280000209808349609e-01
1.269531250000000000e-01,1.819199323654174805e-01
9.179687500000000000e-02,1.079571247100830078e-01
6.640625000000000000e-02,7.914337515830993652e-02
1.904296875000000000e-01,1.624298095703125000e-01
9.179687500000000000e-02,1.403423547744750977e-01
1.064453125000000000e-01,1.196706891059875488e-01
2.089843750000000000e-01,2.238528132438659668e-01
3.603515625000000000e-01,3.448480963706970215e-01
4.316406250000000000e-01,3.019579350948333740e-01
1.044921875000000000e-01,9.610974788665771484e-02
2.412109375000000000e-01,1.850034594535827637e-01
7.226562500000000000e-02,7.106930017471313477e-02
2.324218750000000000e-01,2.070225477218627930e-01
6.054687500000000000e-02,9.096568822860717773e-02
1.005859375000000000e-01,8.141279220581054688e-02
1.113281250000000000e-01,1.093793511390686035e-01
1.855468750000000000e-01,1.045616865158081055e-01
5.664062500000000000e-02,6.826323270797729492e-02
8.203125000000000000e-02,6.836450099945068359e-02
6.835937500000000000e-02,8.384013175964355469e-02
9.082031250000000000e-02,5.209338665008544922e-02
